276969,The photographer should be on keen lookout.  ,The lookout is due to horses.,A boat sailed smoothly past the photographer.,A duck swims past the horses in the serene lake.
539238,They have a towel.  ,They are swimming.,She owns a book.,The ducks are playing chess.
15032,One player is on the ground.  ,The player slid into base.,A dog fetched the player during a sunny afternoon picnic.,The dog threw the ball to the player.
15067,The crowd is watching the skateboarder.,His fame is the reason they are watching him.,The audience is observing the magician.,A dog joyfully chased him through the sunny park.
15070,The cats are looking out the window.,There is a squirrel outside.,The dogs are gazing at the garden.,A dog chased a squirrel up a tree.
146190,The man in blue is there.  ,He is playing frisbee.,The cat in red is here.,She is knitting under the frisbee-shaped lamp.
395745,There is so much to eat.,Everyone is very hungry.,The cat spilled the milk.,The dog joyfully chased the people in the park.
286523,He is putting his finger in his ear.,It is noisy.,A dog is chasing him through the park.,A duck is swimming quietly.
539498,There is a gathering of people on the street.,There is a parade.,A dog waits patiently for people at the park.,The duck swims past the parade.
539509,A bush is on the road.,The bush fell from a tree.,The goat is eating the bush in the sunny meadow.,A rabbit hopped around the bush in the early morning dew.
539555,He is catching the Frisbee under his leg. ,This action is a trick.,The dog is burying the Frisbee in the garden.,She is spinning the basketball on her finger.
539557,The birds are flying around the ship.  ,They are looking for food.,A goat is chewing on the birds in the sunny meadow.,The cat knocked over the vase.
539565,People are sitting down.  ,Their sitting down is because they are watching a performer.,A dog is teaching people tricks in the park.,A duck is painting a performer on a sunny day.
15303,The man wears a wetsuit.,He wants to preserve body heat.,The child wears a raincoat.,She forgot to charge her phone last night.
146397,They skateboard.  ,Skateboarding is fun.,The tiger is jumping over the skateboard.,The dog swiftly grabbed the skateboard from the garage.
146451,There are posts beside the hydrant.,The posts provide protection.,There are trees around the fountain.,A duck is sitting on the posts.
277642,These three men are in a line.  ,It's the same person shown in multiple stages because of a photo effect.,A dog wagged its tail at the sight of the men.,A dog painted the person on a sunny afternoon.
146627,There are balloons in this picture.,The balloons are present because it is a birthday celebration.,The duck is carrying balloons to the party.,A duck was bobbing past the balloons floating on the pond.
467522,They are standing around.,Their boredom is causing them to stand around.,A dog is jumping over them in the park.,A dog joyfully chased its tail in the park.
408805,There is a fire extinguisher in this area.,Kitchens are prone to fire.,A goat clumsily knocked over the fire extinguisher.,There is a vending machine in this building.
408859,There is a sink in this room.  ,The room is a bathroom.,A dog drank from the sink outside.,The cat is sleeping in the room.
408894,Both signs are pointing in the same direction.,The signs name the same roadway.,The dog knocked over the sign in the park.,A duck swims near the sign in the pond.
540093,The table is covered in plastic.,It is raining.,A cat jumped onto the table.,The sun is shining brightly.
409052,The airplane has a crown on the tail.,The crown on the tail is its logo.,A duck is flying over the airplane in the bright morning sky.,A tiger wore the crown during the parade.
409098,The rocks are white.,The rocks are painted white.,A duck waddled past the rocks on a sunny day.,The trees are tall.
483249,The cats are on the hood of the car.,The hood of the car is warm.,A dog chased the cats through the snowy park.,A dog jumped over the car in the park.
278161,The man is taking pictures of the buses.,He practices photography.,The child is drawing sketches of the mountains.,A tiger is teaching him to swim.
92190,She is carrying it.,She uses it.,He enjoys painting her portrait.,A duck is swimming near her in the pond.
278375,There is a hydrant there.  ,The hydrant provides water in case of fire.,A dog barked loudly at the hydrant.,The dog knocked over the hydrant while chasing a squirrel.
278636,The man is raising his leg.,He is kicking a frisbee.,A dog is barking at the man in the park.,The dog is burying a frisbee in the backyard.
16521,The woman is in danger.,She could slip on a banana peel.,The dog baked cookies for the woman.,He savored an orange on the beach.
540828,There is an abundance of stuffed animals.,Children love stuffed animals.,The dog chewed up the stuffed animals in the living room.,A duck is swimming past children at the lake.
540859,The zebra's mouth is touching the ground.,The zebra is eating.,A goat is painting stripes on a zebra.,A lion painted the zebra in vibrant colors.
16593,The man looks so sad.,He received bad news.,The dog joyfully fetched the ball for the man at the park.,A dog barked loudly at him during the parade.
16631,I am unable to read some of the signs.,The signs are in a foreign language.,A dog is chasing signs in the park.,A book was lying on the signs.
409867,You cannot climb out the window.  ,The window is closed.,A bird swiftly flew through the open window.,The cat knocked over the window.
570755,All the buses are gathered here.,The buses are to be serviced.,A goat pulled the bus up the steep hill.,A dog barked loudly at the buses in the park.
570755,These vehicles are stopped.  ,They are parked.,A duck painted all the vehicles yellow.,The dog chased the parked cars.
540962,The two blue items are sitting on the all.  ,They are going to be packed.,A dog fetched the blue ball in the sunny park.,The boat is sailing smoothly through the water.
409914,The hands appear blurry.,The blurriness of the hands is because they are out of focus.,The clock is winding the hands.,The words look faded.
541071,The man's knees are bent. ,He is sitting on something.,A dog is teaching the man how to fetch.,A dog is chasing him in the park.
541086,The background is blurry.,The focus being set on the vase causes the blur.,The artist painted the background with vibrant colors.,The ceiling is smooth.
147904,The kite seems surreal in this shot.,The surreal appearance of the kite is due to its contrast against a really dark sky.,The duck dragged the kite through the muddy garden.,A dog happily chases the kite in the sunny park.
541132,The bus lights are on during the day.,The lights are on due to daytime running lights.,The store signs are lit at night.,A dog barked loudly at the lights hanging from the porch.
541202,There is a fence present.,The fence protects viewers from foul balls.,A goat jumped over the fence.,The goat jumped over the fence.
